fips,election,cvap
28083,2016,21690
28085,2016,26080
28087,2016,44810
28089,2016,73690
28091,2016,19490
28093,2016,27865
28095,2016,27520
28097,2016,7935
28099,2016,20905
28101,2016,16045
28103,2016,8055
28105,2016,39210
28107,2016,25200
28109,2016,41865
28111,2016,9295
28113,2016,29075
28115,2016,21960
28117,2016,19440
28119,2016,5675
28121,2016,110035
28123,2016,19105
28125,2016,3470
28127,2016,20255
28129,2016,12220
28131,2016,13775
28133,2016,20925
28135,2016,11050
28137,2016,21115
28139,2016,16045
28141,2016,14895
28143,2016,7145
28145,2016,20350
28147,2016,11125
28149,2016,35480
28151,2016,35560
28153,2016,15285
28155,2016,7515
28157,2016,7205
28159,2016,14060
28161,2016,9485
28163,2016,20275
29001,2016,20460
29003,2016,13315
29005,2016,4320
29007,2016,19705
29009,2016,26235
29011,2016,8960
29013,2016,12465
29015,2016,15435
29017,2016,9550
29019,2016,130975
29021,2016,66635
29023,2016,32470
29025,2016,6790
29027,2016,34660
29029,2016,35400
29031,2016,60010
29033,2016,6905
29035,2016,4735
29037,2016,74800
29039,2016,10560
29041,2016,5880
29043,2016,59905
29045,2016,5250
29047,2016,170735
29049,2016,15425
29051,2016,58080
29053,2016,13645
29055,2016,18620
29057,2016,5965
29059,2016,12585
29061,2016,6080
29063,2016,10485
29065,2016,11925
29067,2016,10515
29069,2016,22565
29071,2016,77380
29073,2016,11655
29075,2016,5065
29077,2016,221025
29079,2016,7695
29081,2016,6390
29083,2016,16795
29085,2016,7630
29087,2016,3620
29089,2016,7860
29091,2016,30080
29093,2016,8040
29095,2016,499380
29097,2016,84420
29099,2016,167570
29101,2016,41470
29103,2016,3010
29105,2016,26835
29107,2016,24890
29109,2016,27830
29111,2016,7740
29113,2016,39565
29115,2016,9380
29117,2016,11765
29119,2016,15430
29121,2016,11675
29123,2016,9460
29125,2016,7065
29127,2016,21895
29129,2016,2755
29131,2016,19045
29133,2016,10905
29135,2016,11510
29137,2016,6685
29139,2016,9055
29141,2016,15620
29143,2016,13885
29145,2016,43075
29147,2016,18810
29149,2016,8445
29151,2016,10480
29153,2016,7620
29155,2016,12815
29157,2016,14415
29159,2016,29870
29161,2016,33875
29163,2016,14340
29165,2016,69920
29167,2016,23685
29169,2016,40035
29171,2016,3790
29173,2016,7970
29175,2016,19350
29177,2016,17500
29179,2016,5145
29181,2016,10655
29183,2016,279865
29185,2016,7590
29186,2016,13685
29187,2016,51760
29189,2016,746445
29195,2016,17145
29197,2016,3245
29199,2016,3505
29201,2016,29475
29203,2016,6405
29205,2016,4690
29207,2016,23110
29209,2016,25570
29211,2016,4625
29213,2016,41110
29215,2016,19580
29217,2016,15580
29219,2016,24925
29221,2016,19170
29223,2016,10510
29225,2016,26860
29227,2016,1645
29229,2016,13760
29510,2016,241700
30001,2016,7410
30003,2016,8655
30005,2016,4595
30007,2016,4510
30009,2016,8385
30011,2016,1035
30013,2016,63040
30015,2016,4370
30017,2016,9300
30019,2016,1430
30021,2016,7255
30023,2016,7720
30025,2016,2160
30027,2016,8960
30029,2016,72845
30031,2016,76135
30033,2016,840
30035,2016,9220
30037,2016,595
30039,2016,2590
30041,2016,11990
30043,2016,9075
30045,2016,1655
30047,2016,21840
30049,2016,51235
30051,2016,1855
30053,2016,15640
30055,2016,1325
30057,2016,6400
30059,2016,1530
30061,2016,3450
30063,2016,89740
30065,2016,3690
30067,2016,12695
30069,2016,370
30071,2016,3220
30073,2016,4605
30075,2016,1365
30077,2016,5895
30079,2016,1055
30081,2016,32655
30083,2016,8455
30085,2016,7565
30087,2016,6550
30089,2016,9225
30091,2016,2820
30093,2016,27195
30095,2016,7270
30097,2016,2760
30099,2016,4615
30101,2016,4085
30103,2016,680
30105,2016,5810
30107,2016,1590
30109,2016,880
30111,2016,117655
31001,2016,23085
31003,2016,4855
31005,2016,300
31007,2016,605
31009,2016,435
31011,2016,4090
31013,2016,8240
31015,2016,1525
31017,2016,2395
31019,2016,35745
31021,2016,5070
31023,2016,6180
31025,2016,19100
31027,2016,6510
31029,2016,2755
31031,2016,4475
31033,2016,7545
31035,2016,4595
31037,2016,5515
31039,2016,6560
31041,2016,8125
31043,2016,12265
31045,2016,7175
31047,2016,15220
31049,2016,1535
31051,2016,4180
31053,2016,26500
31055,2016,372220
31057,2016,1410
31059,2016,4490
31061,2016,2470
31063,2016,2050
31065,2016,3715
31067,2016,16890
31069,2016,1495
31071,2016,1565
31073,2016,1550
31075,2016,520
31077,2016,1850
31079,2016,38845
31081,2016,6870
31083,2016,2670
31085,2016,795
31087,2016,2235
31089,2016,7800
31091,2016,570
31093,2016,4815
31095,2016,5725
31097,2016,4035
31099,2016,4855
31101,2016,6360
31103,2016,590
31105,2016,2830
31107,2016,6445
31109,2016,220835
31111,2016,26725
31113,2016,610
31115,2016,435
31117,2016,330
31119,2016,24885
31121,2016,5890
31123,2016,3525
31125,2016,2770
31127,2016,5590
31129,2016,3435
31131,2016,11705
31133,2016,2120
31135,2016,2205
31137,2016,6800
31139,2016,5385
31141,2016,22205
31143,2016,3925
31145,2016,8225
31147,2016,6435
31149,2016,1175
31151,2016,9735
31153,2016,119735
31155,2016,15570
31157,2016,26610
31159,2016,12965
31161,2016,4030
31163,2016,2415
31165,2016,1005
31167,2016,4410
31169,2016,4060
31171,2016,515
31173,2016,4415
31175,2016,3275
31177,2016,15300
31179,2016,7455
31181,2016,2835
31183,2016,660
31185,2016,10570
32001,2016,17665
32003,2016,1351615
32005,2016,37135
32007,2016,34740
32009,2016,800
32011,2016,1380
32013,2016,11430
32015,2016,3925
32017,2016,4020
32019,2016,37965
32021,2016,3560
32023,2016,34035
32027,2016,5080
32029,2016,3365
32031,2016,308310
32033,2016,7545
32510,2016,39720
33001,2016,48220
33003,2016,38800
33005,2016,61235
33007,2016,26525
33009,2016,71500
33011,2016,300825
33013,2016,115215
33015,2016,233065
33017,2016,97920
33019,2016,34330
34001,2016,194910
34003,2016,628715
34005,2016,338585
34007,2016,369325
34009,2016,76080
34011,2016,108300
34013,2016,513655
34015,2016,218635
34017,2016,390805
34019,2016,94870
34021,2016,250440
34023,2016,534210
34025,2016,454795
34027,2016,352315
34029,2016,428955
34031,2016,325420
34033,2016,48345
34035,2016,224070
34037,2016,110500
34039,2016,344250
34041,2016,80095
35001,2016,479670
35003,2016,2990
35005,2016,43120
35006,2016,19435
35007,2016,10070
35009,2016,34235
35011,2016,1590
35013,2016,137950
35015,2016,39745
35017,2016,22390
35019,2016,3520
35021,2016,470
35023,2016,3270
35025,2016,40750
35027,2016,15345
35028,2016,13075
35029,2016,15225
35031,2016,51040
35033,2016,3680
35035,2016,44810
35037,2016,6575
35039,2016,28900
35041,2016,13350
35043,2016,101330
35045,2016,86585
35047,2016,21945
35049,2016,107355
35051,2016,9425
35053,2016,12255
35055,2016,25585
35057,2016,11585
35059,2016,3275
35061,2016,53700
36001,2016,237990
36003,2016,37360
36005,2016,830545
36007,2016,153425
36009,2016,60000
36011,2016,61875
36013,2016,102880
36015,2016,67625
36017,2016,38380
36019,2016,64910
36021,2016,48655
36023,2016,38815
36025,2016,37290
36027,2016,223170
36029,2016,705180
36031,2016,31275
36033,2016,40155
36035,2016,42660
36037,2016,46350
36039,2016,38640
36041,2016,3895
36043,2016,49625
36045,2016,87030
36047,2016,1621215
36049,2016,20505
36051,2016,51695
36053,2016,56735
36055,2016,563895
36057,2016,37765
36059,2016,952270
36061,2016,1165065
36063,2016,166670
36065,2016,176295
36067,2016,350870
36069,2016,84865
36071,2016,262350
36073,2016,32630
36075,2016,93420
36077,2016,49960
36079,2016,73605
36081,2016,1383305
36083,2016,124290
36085,2016,334695
36087,2016,205960
36089,2016,86265
36091,2016,172340
36093,2016,115875
36095,2016,25425
36097,2016,14530
36099,2016,27670
36101,2016,75210
36103,2016,1058860
36105,2016,56215
36107,2016,38525
36109,2016,79910
36111,2016,141090
36113,2016,51680
36115,2016,49640
36117,2016,70855
36119,2016,634370
36121,2016,32645
36123,2016,18960
37001,2016,112290
37003,2016,28575
37005,2016,8420
37007,2016,19945
37009,2016,21165
37011,2016,14280
37013,2016,36275
37015,2016,16345
37017,2016,25675
37019,2016,96130
37021,2016,194115
37023,2016,68740
37025,2016,132890
37027,2016,62720
37029,2016,7660
37031,2016,54475
37033,2016,18325
37035,2016,113835
37037,2016,51175
37039,2016,22130
37041,2016,11310
37043,2016,8605
37045,2016,73940
37047,2016,43310
37049,2016,78255
37051,2016,233905
37053,2016,19035
37055,2016,27070
37057,2016,122030
37059,2016,31415
37061,2016,38785
37063,2016,203970
37065,2016,40885
37067,2016,259195
37069,2016,46535
37071,2016,156870
37073,2016,9015
37075,2016,6720
37077,2016,44390
37079,2016,15310
37081,2016,366000
37083,2016,40930
37085,2016,87970
37087,2016,47900
37089,2016,84020
37091,2016,18885
37093,2016,35035
37095,2016,4440
37097,2016,120810
37099,2016,33115
37101,2016,124505
37103,2016,7915
37105,2016,40065
37107,2016,42920
37109,2016,59730
37111,2016,34400
37113,2016,26530
37115,2016,16950
37117,2016,18395
37119,2016,677755
37121,2016,12125
37123,2016,19445
37125,2016,70950
37127,2016,70455
37129,2016,168125
37131,2016,16510
37133,2016,135385
37135,2016,101395
37137,2016,10560
37139,2016,30265
37141,2016,42235
37143,2016,10580
37145,2016,29900
37147,2016,131200
37149,2016,16470
37151,2016,102455
37153,2016,33800
37155,2016,94865
37157,2016,70545
37159,2016,103330
37161,2016,51550
37163,2016,43240
37165,2016,26845
37167,2016,46100
37169,2016,36515
37171,2016,54075
37173,2016,10805
37175,2016,26835
37177,2016,3235
37179,2016,145365
37181,2016,32450
37183,2016,680815
37185,2016,16125
37187,2016,9595
37189,2016,44985
37191,2016,87875
37193,2016,52070
37195,2016,58685
37197,2016,28235
37199,2016,13820
38001,2016,1840
38003,2016,8705
38005,2016,4465
38007,2016,760
38009,2016,5240
38011,2016,2435
38013,2016,1660
38015,2016,69010
38017,2016,124500
38019,2016,3070
38021,2016,3955
38023,2016,1865
38025,2016,3250
38027,2016,1810
38029,2016,2650
38031,2016,2585
38033,2016,1400
38035,2016,53945
38037,2016,1920
38039,2016,1875
38041,2016,2070
38043,2016,1965
38045,2016,3235
38047,2016,1550
38049,2016,4485
38051,2016,2185
38053,2016,7545
38055,2016,7500
38057,2016,6730
38059,2016,22945
38061,2016,7020
38063,2016,2470
38065,2016,1380
38067,2016,5545
38069,2016,3510
38071,2016,8875
38073,2016,4165
38075,2016,1905
38077,2016,12740
38079,2016,9640
38081,2016,3030
38083,2016,1155
38085,2016,2755
38087,2016,525
38089,2016,21860
38091,2016,1560
38093,2016,16530
38095,2016,1670
38097,2016,6185
38099,2016,8280
38101,2016,51310
38103,2016,3370
38105,2016,23055
39001,2016,21130
39003,2016,79615
39005,2016,40545
39007,2016,76135
39009,2016,53105
39011,2016,34550
39013,2016,55740
39015,2016,33655
39017,2016,273325
39019,2016,22000
39021,2016,29880
39023,2016,103825
39025,2016,150845
39027,2016,31610
39029,2016,82555
39031,2016,27935
39033,2016,32925
39035,2016,956050
39037,2016,39250
39039,2016,29185
39041,2016,132695
39043,2016,59315
39045,2016,112020
39047,2016,21670
39049,2016,878445
39051,2016,31705
39053,2016,23110
39055,2016,70750
39057,2016,126480
39059,2016,30305
39061,2016,598485
39063,2016,57090
39065,2016,24015
39067,2016,12215
39069,2016,21075
39071,2016,32500
39073,2016,21895
39075,2016,29200
39077,2016,43050
39079,2016,24635
39081,2016,54100
39083,2016,46385
39085,2016,176470
39087,2016,47430
39089,2016,128150
39091,2016,34240
39093,2016,231560
39095,2016,327360
39097,2016,34015
39099,2016,182145
39101,2016,51325
39103,2016,133090
39105,2016,18185
39107,2016,30235
39109,2016,79045
39111,2016,11415
39113,2016,403550
39115,2016,11545
39117,2016,26340
39119,2016,65460
39121,2016,11695
39123,2016,32915
39125,2016,14305
39127,2016,27145
39129,2016,44005
39131,2016,21415
39133,2016,126540
39135,2016,31685
39137,2016,25255
39139,2016,94625
39141,2016,60080
39143,2016,45635
39145,2016,59880
39147,2016,42660
39149,2016,35755
39151,2016,289275
39153,2016,412230
39155,2016,161015
39157,2016,70485
39159,2016,39510
39161,2016,21605
39163,2016,10095
39165,2016,159065
39167,2016,48555
39169,2016,86045
39171,2016,28530
39173,2016,100655
39175,2016,16920
40001,2016,15910
40003,2016,4545
40005,2016,10580
40007,2016,3765
40009,2016,16950
40011,2016,7230
40013,2016,33550
40015,2016,21210
40017,2016,92615
40019,2016,35425
40021,2016,36140
40023,2016,11330
40025,2016,1590
40027,2016,202925
40029,2016,4325
40031,2016,91505
40033,2016,4635
40035,2016,11285
40037,2016,53125
40039,2016,20590
40041,2016,32240
40043,2016,3540
40045,2016,3085
40047,2016,44030
40049,2016,20145
40051,2016,40250
40053,2016,3435
40055,2016,4890
40057,2016,2040
40059,2016,2425
40061,2016,9560
40063,2016,10745
40065,2016,18240
40067,2016,4715
40069,2016,8375
40071,2016,33420
40073,2016,10450
40075,2016,6970
40077,2016,8195
40079,2016,36610
40081,2016,25970
40083,2016,33945
40085,2016,6980
40087,2016,27065
40089,2016,24170
40091,2016,15970
40093,2016,5590
40095,2016,11480
40097,2016,30630
40099,2016,10410
40101,2016,51575
40103,2016,8660
40105,2016,8005
40107,2016,9270
40109,2016,517475
40111,2016,29580
40113,2016,36640
40115,2016,23690
40117,2016,12400
40119,2016,60405
40121,2016,34185
40123,2016,28560
40125,2016,53505
40127,2016,8605
40129,2016,2740
40131,2016,66820
40133,2016,18745
40135,2016,31055
40137,2016,33330
40139,2016,11560
40141,2016,5465
40143,2016,435915
40145,2016,55585
40147,2016,38475
40149,2016,8400
40151,2016,7135
40153,2016,15080
41001,2016,12715
41003,2016,67480
41005,2016,293610
41007,2016,29005
41009,2016,37880
41011,2016,50005
41013,2016,16920
41015,2016,18625
41017,2016,130245
41019,2016,85100
41021,2016,1430
41023,2016,5830
41025,2016,5605
41027,2016,14540
41029,2016,159780
41031,2016,15955
41033,2016,66095
41035,2016,49870
41037,2016,6195
41039,2016,279410
41041,2016,37055
41043,2016,89150
41045,2016,20445
41047,2016,216750
41049,2016,6565
41051,2016,570795
41053,2016,56645
41055,2016,1400
41057,2016,19745
41059,2016,51260
41061,2016,19515
41063,2016,5555
41065,2016,18470
41067,2016,377435
41069,2016,1200
41071,2016,73045
42001,2016,78370
42003,2016,961595
42005,2016,54155
42007,2016,134970
42009,2016,38650
42011,2016,306015
42013,2016,99495
42015,2016,47850
42017,2016,474050
42019,2016,145675
42021,2016,110410
42023,2016,3935
42025,2016,51115
42027,2016,126495
42029,2016,367555
42031,2016,31395
42033,2016,64075
42035,2016,31165
42037,2016,54050
42039,2016,67805
42041,2016,187840
42043,2016,202405
42045,2016,414375
42047,2016,24880
42049,2016,212470
42051,2016,107355
42053,2016,7125
42055,2016,115150
42057,2016,11480
42059,2016,30345
42061,2016,36870
42063,2016,70725
42065,2016,35050
42067,2016,18940
42069,2016,164940
42071,2016,394585
42073,2016,70165
42075,2016,103190
42077,2016,262635
42079,2016,247480
42081,2016,91640
42083,2016,33720
42085,2016,90690
42087,2016,35860
42089,2016,126260
42091,2016,603170
42093,2016,14330
42095,2016,230620
42097,2016,74685
42099,2016,35270
42101,2016,1120330
42103,2016,43450
42105,2016,13495
42107,2016,115570
42109,2016,31225
42111,2016,61840
42113,2016,5445
42115,2016,33335
42117,2016,33390
42119,2016,36095
42121,2016,42435
42123,2016,32415
42125,2016,165075
42127,2016,41830
42129,2016,289880
42131,2016,22165
42133,2016,334780
44001,2016,38260
44003,2016,130165
44005,2016,64980
44007,2016,445095
44009,2016,101750
45001,2016,19505
45003,2016,124145
45005,2016,7610
45007,2016,145055
45009,2016,11855
45011,2016,16320
45013,2016,131055
45015,2016,145580
45017,2016,11640
45019,2016,293755
45021,2016,42310
45023,2016,24850
45025,2016,34500
45027,2016,26695
45029,2016,28690
45031,2016,51285
45033,2016,22775
45035,2016,107585
45037,2016,20430
45039,2016,18075
45041,2016,103355
45043,2016,47975
45045,2016,347080
45047,2016,51810
45049,2016,15525
45051,2016,231840
45053,2016,19485
45055,2016,47705
45057,2016,63600
45059,2016,50290
45061,2016,14245
45063,2016,204135
45065,2016,8530
45067,2016,23915
45069,2016,21490
45071,2016,28055
45073,2016,58730
45075,2016,68330
45077,2016,93845
45079,2016,302815
45081,2016,14055
45083,2016,214820
45085,2016,79140
45087,2016,21785
45089,2016,25370
45091,2016,179195
46003,2016,1925
46005,2016,12085
46007,2016,2245
46009,2016,5685
46011,2016,25525
46013,2016,28510
46015,2016,3930
46017,2016,1265
46019,2016,7715
46021,2016,1150
46023,2016,6530
46025,2016,2685
46027,2016,11350
46029,2016,20915
46031,2016,2715
46033,2016,6925
46035,2016,15095
46037,2016,4370
46039,2016,3310
46041,2016,3660
46043,2016,2290
46045,2016,3015
46047,2016,5560
46049,2016,1855
46051,2016,5400
46053,2016,3220
46055,2016,1575
46057,2016,4050
46059,2016,2625
46061,2016,2290
46063,2016,965
46065,2016,13205
46067,2016,5505
46069,2016,1115
46071,2016,2175
46073,2016,1515
46075,2016,650
46077,2016,3920
46079,2016,9565
46081,2016,19860
46083,2016,36095
46085,2016,2745
46087,2016,4070
46089,2016,1885
46091,2016,3505
46093,2016,20220
46095,2016,1430
46097,2016,1650
46099,2016,130380
46101,2016,4635
46102,2016,8860
46103,2016,80695
46105,2016,2365
46107,2016,1840
46109,2016,7335
46111,2016,1890
46115,2016,4975
46117,2016,2260
46119,2016,1095
46121,2016,5970
46123,2016,4235
46125,2016,6295
46127,2016,11035
46129,2016,4205
46135,2016,17645
46137,2016,1815
47001,2016,58365
47003,2016,31925
47005,2016,12845
47007,2016,11105
47009,2016,97450
47011,2016,76590
47013,2016,31725
47015,2016,10810
47017,2016,22090
47019,2016,45460
47021,2016,29965
47023,2016,13225
47025,2016,25350
47027,2016,6180
47029,2016,27790
47031,2016,39950
47033,2016,10560
47035,2016,46750
47037,2016,475915
47039,2016,9170
47041,2016,14225
47043,2016,38250
47045,2016,28355
47047,2016,30650
47049,2016,13925
47051,2016,32370
47053,2016,37135
47055,2016,22460
47057,2016,17655
47059,2016,54225
47061,2016,10475
47063,2016,45365
47065,2016,267800
47067,2016,5185
47069,2016,20670
47071,2016,20290
47073,2016,44335
47075,2016,13635
47077,2016,21245
47079,2016,25285
47081,2016,18795
47083,2016,6340
47085,2016,14170
47087,2016,9265
47089,2016,41095
47091,2016,14590
47093,2016,341270
47095,2016,6425
47097,2016,20695
47099,2016,31425
47101,2016,9120
47103,2016,25695
47105,2016,38270
47107,2016,40405
47109,2016,20195
47111,2016,16825
47113,2016,74225
47115,2016,22160
47117,2016,23405
47119,2016,63780
47121,2016,9340
47123,2016,34885
47125,2016,134390
47127,2016,5085
47129,2016,17320
47131,2016,23715
47133,2016,16990
47135,2016,6090
47137,2016,4140
47139,2016,13145
47141,2016,55635
47143,2016,24540
47145,2016,42120
47147,2016,49160
47149,2016,206215
47151,2016,16595
47153,2016,11300
47155,2016,71410
47157,2016,664270
47159,2016,14480
47161,2016,10260
47163,2016,124405
47165,2016,127585
47167,2016,45225
47169,2016,6085
47171,2016,14140
47173,2016,14690
47175,2016,4495
47177,2016,29145
47179,2016,98755
47181,2016,13685
47183,2016,27100
47185,2016,20430
47187,2016,141990
47189,2016,92880
48001,2016,44200
48003,2016,10410
48005,2016,60325
48007,2016,19580
48009,2016,6605
48011,2016,1460
48013,2016,32690
48015,2016,20175
48017,2016,3875
48019,2016,16995
48021,2016,51745
48023,2016,2840
48025,2016,24785
48027,2016,226310
48029,2016,1235910
48031,2016,8370
48033,2016,485
48035,2016,13265
48037,2016,68995
48039,2016,226480
48041,2016,147180
48043,2016,7045
48045,2016,1145
48047,2016,4985
48049,2016,27820
48051,2016,12590
48053,2016,33675
48055,2016,27810
48057,2016,15040
48059,2016,10230
48061,2016,222775
48063,2016,8600
48065,2016,4395
48067,2016,23270
48069,2016,4450
48071,2016,24500
48073,2016,35025
48075,2016,5455
48077,2016,7950
48079,2016,1890
48081,2016,2530
48083,2016,6525
48085,2016,566535
48087,2016,1900
48089,2016,14990
48091,2016,91435
48093,2016,9875
48095,2016,2255
48097,2016,27075
48099,2016,54680
48101,2016,1140
48103,2016,2830
48105,2016,2655
48107,2016,4200
48109,2016,1575
48111,2016,4185
48113,2016,1451385
48115,2016,9415
48117,2016,10550
48119,2016,4015
48121,2016,500990
48123,2016,15560
48125,2016,1680
48127,2016,7290
48129,2016,2760
48131,2016,8475
48133,2016,13940
48135,2016,94895
48137,2016,1640
48139,2016,108030
48141,2016,483505
48143,2016,30175
48145,2016,12975
48147,2016,25240
48149,2016,18540
48151,2016,2980
48153,2016,4120
48155,2016,1025
48157,2016,418395
48159,2016,7460
48161,2016,14225
48163,2016,12320
48165,2016,10330
48167,2016,220485
48169,2016,3135
48171,2016,19390
48173,2016,755
48175,2016,5745
48177,2016,12730
48179,2016,15755
48181,2016,90015
48183,2016,84045
48185,2016,19405
48187,2016,103205
48189,2016,23055
48191,2016,2205
48193,2016,6390
48195,2016,3110
48197,2016,2750
48199,2016,41085
48201,2016,2543400
48203,2016,46930
48205,2016,4310
48207,2016,3960
48209,2016,132915
48211,2016,2430
48213,2016,58485
48215,2016,394035
48217,2016,24915
48219,2016,16045
48221,2016,41955
48223,2016,24940
48225,2016,17885
48227,2016,25730
48229,2016,1635
48231,2016,64090
48233,2016,15505
48235,2016,1205
48237,2016,6535
48239,2016,10030
48241,2016,26330
48243,2016,1525
48245,2016,174815
48247,2016,3545
48249,2016,28300
48251,2016,110050
48253,2016,16205
48255,2016,11355
48257,2016,75070
48259,2016,28445
48261,2016,315
48263,2016,525
48265,2016,38635
48267,2016,3550
48269,2016,190
48271,2016,2390
48273,2016,22715
48275,2016,2635
48277,2016,36705
48279,2016,8990
48281,2016,14845
48283,2016,4945
48285,2016,14200
48287,2016,12065
48289,2016,12330
48291,2016,54480
48293,2016,16335
48295,2016,2220
48297,2016,8770
48299,2016,16235
48301,2016,60
48303,2016,214480
48305,2016,3980
48307,2016,6045
48309,2016,169985
48311,2016,460
48313,2016,10930
48315,2016,8290
48317,2016,3535
48319,2016,3035
48321,2016,24845
48323,2016,26900
48325,2016,35205
48327,2016,1595
48329,2016,101810
48331,2016,17460
48333,2016,3435
48335,2016,6760
48337,2016,14195
48339,2016,340225
48341,2016,11160
48343,2016,9450
48345,2016,815
48347,2016,46115
48349,2016,31620
48351,2016,11015
48353,2016,10950
48355,2016,250080
48357,2016,5620
48359,2016,1350
48361,2016,61890
48363,2016,20290
48365,2016,17295
48367,2016,90120
48369,2016,5690
48371,2016,10515
48373,2016,34770
48375,2016,76505
48377,2016,3445
48379,2016,8545
48381,2016,93935
48383,2016,2175
48385,2016,2580
48387,2016,9810
48389,2016,8170
48391,2016,5465
48393,2016,655
48395,2016,11765
48397,2016,59680
48399,2016,7715
48401,2016,38330
48403,2016,8185
48405,2016,6670
48407,2016,20140
48409,2016,46100
48411,2016,4240
48413,2016,1995
48415,2016,12350
48417,2016,2490
48419,2016,16815
48421,2016,1975
48423,2016,153630
48425,2016,6325
48427,2016,28650
48429,2016,7140
48431,2016,785
48433,2016,890
48435,2016,2585
48437,2016,5405
48439,2016,1243350
48441,2016,98230
48443,2016,610
48445,2016,8440
48447,2016,1230
48449,2016,18710
48451,2016,85430
48453,2016,760985
48455,2016,11125
48457,2016,16855
48459,2016,29600
48461,2016,2115
48463,2016,17330
48465,2016,28690
48467,2016,39300
48469,2016,63785
48471,2016,55555
48473,2016,31285
48475,2016,7735
48477,2016,25380
48479,2016,128840
48481,2016,27890
48483,2016,3785
48485,2016,97430
48487,2016,9650
48489,2016,13825
48491,2016,329555
48493,2016,33815
48495,2016,4700
48497,2016,43405
48499,2016,33815
48501,2016,4290
48503,2016,13190
48505,2016,6185
48507,2016,7845
49001,2016,4155
49003,2016,34040
49005,2016,77065
49007,2016,14835
49009,2016,590
49011,2016,212545
49013,2016,12835
49015,2016,7100
49017,2016,3610
49019,2016,7090
49021,2016,32560
49023,2016,6675
49025,2016,5495
49027,2016,7915
49029,2016,6735
49031,2016,1405
49033,2016,1500
49035,2016,704435
49037,2016,10275
49039,2016,19985
49041,2016,14290
49043,2016,26515
49045,2016,39180
49047,2016,23525
49049,2016,345235
49051,2016,17080
49053,2016,104620
49055,2016,1910
49057,2016,160300
50001,2016,29475
50003,2016,29010
50005,2016,24280
50007,2016,125095
50009,2016,4950
50011,2016,36880
50013,2016,5585
50015,2016,19255
50017,2016,23145
50019,2016,21250
50021,2016,48560
50023,2016,46580
50025,2016,34945
50027,2016,44525
51001,2016,24490
51003,2016,77380
51005,2016,12705
51007,2016,10060
51009,2016,25285
51011,2016,11885
51013,2016,160430
51015,2016,58780
51017,2016,3585
51019,2016,60165
51021,2016,5525
51023,2016,26145
51025,2016,13430
51027,2016,18885
51029,2016,13580
51031,2016,42760
51033,2016,22545
51035,2016,23690
51036,2016,5895
51037,2016,9540
51041,2016,238215
51043,2016,10960
51045,2016,4115
51047,2016,34495
51049,2016,7720
51051,2016,12115
51053,2016,21820
51057,2016,8800
51059,2016,715975
51061,2016,49555
51063,2016,12255
51065,2016,20200
51067,2016,44455
51069,2016,60245
51071,2016,13265
51073,2016,29150
51075,2016,17525
51077,2016,12295
51079,2016,13935
51081,2016,9560
51083,2016,27635
51085,2016,77430
51087,2016,228790
51089,2016,40845
51091,2016,1920
51093,2016,28080
51095,2016,55350
51097,2016,5645
51099,2016,18475
51101,2016,12240
51103,2016,9260
51105,2016,19965
51107,2016,222350
51109,2016,26750
51111,2016,9860
51113,2016,10215
51115,2016,7360
51117,2016,24980
51119,2016,9030
51121,2016,76220
51125,2016,11655
51127,2016,15620
51131,2016,9350
51133,2016,10230
51135,2016,12155
51137,2016,26460
51139,2016,18765
51141,2016,14675
51143,2016,49220
51145,2016,22510
51147,2016,18870
51149,2016,28740
51153,2016,274535
51155,2016,27780
51157,2016,5845
51159,2016,7090
51161,2016,72205
51163,2016,18295
51165,2016,58295
51167,2016,22225
51169,2016,18070
51171,2016,32575
51173,2016,24960
51175,2016,14630
51177,2016,92210
51179,2016,97710
51181,2016,5450
51183,2016,10535
51185,2016,34700
51187,2016,29530
51191,2016,43830
51193,2016,13750
51195,2016,31770
51197,2016,23195
51199,2016,48535
51510,2016,100825
51520,2016,13500
51530,2016,5200
51540,2016,34855
51550,2016,172030
51570,2016,13255
51580,2016,4465
51590,2016,32385
51595,2016,4015
51600,2016,15750
51610,2016,9595
51620,2016,6270
51630,2016,20995
51640,2016,4825
51650,2016,104855
51660,2016,38750
51670,2016,15990
51678,2016,6335
51680,2016,60840
51683,2016,23390
51685,2016,8460
51690,2016,10265
51700,2016,133205
51710,2016,188110
51720,2016,3090
51730,2016,24815
51735,2016,9250
51740,2016,72180
51750,2016,15020
51760,2016,168395
51770,2016,72730
51775,2016,19975
51790,2016,19360
51800,2016,64145
51810,2016,332915
51820,2016,15765
51830,2016,12395
51840,2016,18915
53001,2016,8945
53003,2016,17385
53005,2016,127130
53007,2016,51850
53009,2016,58510
53011,2016,317385
53013,2016,3120
53015,2016,76780
53017,2016,25485
53019,2016,6130
53021,2016,44920
53023,2016,1670
53025,2016,51245
53027,2016,54210
53029,2016,63030
53031,2016,25580
53033,2016,1436280
53035,2016,198030
53037,2016,33820
53039,2016,15715
53041,2016,56900
53043,2016,7990
53045,2016,47005
53047,2016,28865
53049,2016,16470
53051,2016,10220
53053,2016,599795
53055,2016,13310
53057,2016,86200
53059,2016,8615
53061,2016,534200
53063,2016,364860
53065,2016,33545
53067,2016,199825
53069,2016,3350
53071,2016,42760
53073,2016,157660
53075,2016,37145
53077,2016,142095
54001,2016,13410
54003,2016,81955
54005,2016,18370
54007,2016,11535
54009,2016,19120
54011,2016,76665
54013,2016,5980
